MuiTypography-root,MuiButtonBase-root,MuiButtonBase-root (2),MuiTypography-root (2),MuiTypography-root (3),css-jujo3e,MuiTypography-root (4),MuiTypography-root (5),MuiTypography-root (6),MuiButtonBase-root href,MuiButtonBase-root (3),css-1001lr2 src,css-1001lr2 src (2),css-1001lr2 src (3),css-1001lr2 src (4),css-1001lr2 src (5),css-1001lr2 src (6),css-1001lr2 src (7),css-1001lr2 src (8),css-1001lr2 src (9),css-1001lr2 src (10),css-1001lr2 src (11),css-1001lr2 src (12),css-1001lr2 src (13),css-1001lr2 src (14),css-1001lr2 src (15),css-1001lr2 src (16),css-1001lr2 src (17),css-1001lr2 src (18),css-1001lr2 src (19),css-1qiqrfm,css-jujo3e (2),css-1001lr2 src (20),css-1001lr2 src (21),MuiTypography-root (7),MuiTypography-root (8),css-1001lr2 src (22),css-1001lr2 src (23),css-1001lr2 src (24),css-1001lr2 src (25),css-1001lr2 src (26),css-1001lr2 src (27),css-1001lr2 src (28),css-jujo3e (3),css-1001lr2 src (29),css-1001lr2 src (30),css-1001lr2 src (31),css-1001lr2 src (32),css-1001lr2 src (33),css-1001lr2 src (34),css-1001lr2 src (35),css-1001lr2 src (36),css-1001lr2 src (37),css-1001lr2 src (38),css-1001lr2 src (39),css-1001lr2 src (40),css-1001lr2 src (41),css-1001lr2 src (42),css-1001lr2 src (43)
Gables Park Tower,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$2,625 ",https://www.gables.com/community/528448,View Community,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/528448/p0538060_%2002_thumbnail.jpg?crop=(0,0,300,209.9999999999998)&cropxunits=300&cropyunits=210",https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N14_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/gables_park_tower%20021.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N90_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N91_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N88_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/gables%20park%20tower%20003.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/gables%20park%20tower%20002.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N102_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N100_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N99_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N96_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/gables%20park%20tower%20010.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N97_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N107_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/game%20room.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N87_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N93_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N98_website.jpg,1 | 23,,https://cdn.rentcafe.com/dmslivecafe/3/528448/gables%20park%20tower%20012.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/10451_N106_website.jpg,,,https://cdn.rentcafe.com/dmslivecafe/3/528448/gables%20park%20tower%20002(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/528448/Gables%20Park%20Tower_bldg%20ext%20wide.jpg,,,,,,,,,,,,,,,,,,,,,
Gables Park Plaza,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$2,227 ",https://www.gables.com/community/528470,View Community,https://cdngeneralcf.rentcafe.com/dmslivecafe/3/528470/TX_Austin_ParkPlazaGables_p0538082_03_5_Thumbnail.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_N2_medium.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/park%20plaza%20005.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/park%20plaza%20(large%20files)%20013.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N16_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N15_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N8_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N7_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_website(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N19_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N3_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N4_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N14_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N13_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N11_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N12_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N10_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N9_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N5_website.jpg,1 | 21,,https://cdn.rentcafe.com/dmslivecafe/3/528470/10894_LCP360_N6_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528470/park%20plaza%20001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,
Gables at the Terrace,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$1,315 ",https://www.gables.com/community/528467,View Community,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N62_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N62_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N63_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N61_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N64_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N59_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N58_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N60_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N56_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N57_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N69_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N72_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N70_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N71_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N67_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N74_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N73_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N68_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/gables%20at%20the%20terrace%20009.jpg,1 | 21,",",https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N66_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528467/10841_N75_website.jpg,3 Bedroom,,,,,,,,,,,,,,,,,,,,,,,,
Gables Republic Tower,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$1,460 ",https://www.gables.com/community/528534,View Community,https://cdngeneralcf.rentcafe.com/dmslivecafe/3/528534/TX_Dallas_RepublicTowerGables_p0538146_01_5_Thumbnail.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N66_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N75_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N64_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N61_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N74_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N63_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N62_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N68_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N67_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N77_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N78_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N71_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N70_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N65_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N72_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/30475_N76_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/DSC09010(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/DSC09022(1).jpg,1 | 23,",",https://cdn.rentcafe.com/dmslivecafe/3/528534/DSC09133(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/DSC09082(1).jpg,3 Bedroom,,https://cdn.rentcafe.com/dmslivecafe/3/528534/DSC09112(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/528534/DSC09139(1).jpg,,,,,,,,,,,,,,,,,,,,,
Gables McKinney Ave.,Directions,Call,Available Floor Plans,Studio,",",1 Bedroom,Starting from,"$1,898 ",https://www.gables.com/community/528441,View Community,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-016.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-016.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-017.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-018.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-019.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/10323_N97_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-020.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-014.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/10323_N3_webview.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-015.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-013.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-011.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-001.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-009.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-002.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-003.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-004.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-005.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-006.jpg,1 | 43,",",https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-007.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-008.jpg,2 Bedroom,,https://cdn.rentcafe.com/dmslivecafe/3/528441/McKinney%20Ave-POI-010.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/10323_N108_webview.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/10323_N73_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/10323_N96_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/10323_N91_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/10323_N88_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/10323_N92_website.jpg,,https://cdn.rentcafe.com/dmslivecafe/3/528441/10323_N101_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/10323_N79_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/219%20-%20Bed%20Living%20Area.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/219%20-%20Bedroom%20Area.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/219%20-%20Front%20Entry%20Kitchen%201.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/219%20-%20Kitchen%20Living%20Area.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/1108%20-%201st%20Floor%20Bd%20Bath%201.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/1108%20-%202nd%20Floor%20Kit%20Dine%201.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/1108%20-%202nd%20Floor%20Kitchen.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/1108%20-%202nd%20Floor%20Living.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/1108%20-%203rd%20Floor%20Bd%20Bath.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/1108%20-%203rd%20Floor%20Master%20Bd%20Bath%201.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/1108%20-%203rd%20Floor%20Master%20Bd%20Bath%203.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/IMG_0442.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528441/IMG_0438.jpg
Gables Mirabella,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$1,639 ",https://www.gables.com/community/528466,View Community,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N303_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N303_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N305_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N304_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N302_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N301_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N300_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N299_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N309_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N310_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N307_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N291_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N295_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N294_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N293_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N292_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N297_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N298_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N308_website.jpg,1 | 21,,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N296_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528466/10832_N306_website.jpg,,,,,,,,,,,,,,,,,,,,,,,,,
Gables Villa Rosa,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$2,157 ",https://www.gables.com/community/528530,View Community,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/528530/TX_Dallas_VillaRosaGables_p0538142_01_5_Thumbnail.jpg?crop=(0,0,300,209.9999999999998)&cropxunits=300&cropyunits=210",https://cdn.rentcafe.com/dmslivecafe/3/528530/DSC04349.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/DSC04358.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/DSC04361.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%201001-2.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%201001-6.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%201001-27.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%201001-22.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/DSC04442%20(1)-min.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-53.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-50.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-56.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-68.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-67.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-34.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-4.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-12.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-15.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-19.jpg,1 | 32,",",https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-20.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-30.jpg,Studio,,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%200001-37.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/Villa%20Rosa%201001-44.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/6.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/3.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/4.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/5.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/16.jpg,,https://cdn.rentcafe.com/dmslivecafe/3/528530/17.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/1.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/2.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528530/30376_N44_website.jpg,,,,,,,,,,,
Gables Katy Trail,Directions,Call,Available Floor Plans,Studio,",",1 Bedroom,Starting from,"$1,352 ",https://www.gables.com/community/528475,View Community,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/528475/TX_Dallas_KatyTrailGables_p0538087_01_5_Thumbnail.jpg?crop=(0,0,300,209.9999999999998)&cropxunits=300&cropyunits=210",https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N47_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N48_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N52_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N49_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N45_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N46_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N40_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N42_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N43_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N44_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N38_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N39_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N56_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N53_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N51_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528475/10979_N37_website.jpg,,,1 | 17,",",,,2 Bedroom,,,,,,,,,,,,,,,,,,,,,,,,
Gables Turtle Creek Cityplace,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$1,640 ",https://www.gables.com/community/528464,View Community,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/528464/TX_Dallas_TurtleCreekCityplaceGables_p0538076_03_5_Thumbnail.jpg?crop=(0,0,300,209.9999999999998)&cropxunits=300&cropyunits=210",https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Pool.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Pool%203.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Pool%202.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Club%20Room%202.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Club%20Room%203.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Club%20Room%204.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Club%20Room%201.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/Fitness%20Center%202.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/Fitness%20Center%201.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Living%20Room%201.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Living%20Room%202.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Living%20Room%203.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Kitchen.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Bedroom%201.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528464/TC%20Leasing%20Center%20Club%20Room.jpg,,,,1 | 16,",",,,3 Bedroom,,,,,,,,,,,,,,,,,,,,,,,,
Gables Water Street,Directions,Call,Available Floor Plans,Studio,",",1 Bedroom,Starting from,"$1,705 ",https://www.gables.com/community/656965,View Community,https://cdngeneralcf.rentcafe.com/dmslivecafe/3/656965/TX_Irving_GablesWaterStreet_p0665922_01_5_Thumbnail.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N77_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N76_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N85_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N75_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N78_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N84_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N89_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N86_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N87_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N88_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N92_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N91_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N83_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N90_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N81_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N80_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N79_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N93_website.jpg,1 | 21,",",https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N95_website.jpg,https://cdn.rentcafe.com/dmslivecafe/3/656965/31159_N94_website.jpg,2 Bedroom,,,,,,,,,",",,,,,,,,,,,,,,,
Gables Vinings Village,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$1,775 ",https://www.gables.com/community/1253919,View Community,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Model%201%20Kitchen%20and%20Living.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Model%201%20Kitchen%20and%20Living.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Model%201%20Kitchen.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Model%201%20Living%20Room.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Model%201%20bedroom.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Model%201%20bathroom.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Model%202%20Kitchen%20and%20Living.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Model%202%20Living%20Room.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Model%202%20Kitchen.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Lobby.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Lobby%202.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Coworking%20Space.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Demo%20Kitchen.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Game%20Room.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Game%20Room%202.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Fitness%20Center%201.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Fitness%20Center%202.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Pool.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/00000_N25_website.jpg,1 | 21,",",https://cdn.rentcafe.com/dmslivecafe/3/1253919/Pet%20Spa.jpg,https://cdn.rentcafe.com/dmslivecafe/3/1253919/Dog%20Park.jpg,3 Bedroom,,,,,,,,,,,,,,,,,,,,,,,,
Gables Mill,Directions,Call,Available Floor Plans,1 Bedroom,",",2 Bedroom,Starting from,"$1,160 ",https://www.gables.com/community/528458,View Community,https://cdngeneralcf.rentcafe.com/dmslivecafe/3/528458/GA_Atlanta_MillGablesMill_p0538070_01_5_Thumbnail.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/Living%20Room(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/Living%20Room.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/Kitchen.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/Bedroom(2).jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/10727_N34_website%20(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/Pool.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/Bathroom.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/Bedroom(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/Bedroom.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/clubhouse(1).jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/clubhouse.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/gym.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/tennis%20court.jpg,https://cdn.rentcafe.com/dmslivecafe/3/528458/Sign.jpg,,,,,1 | 15,",",,,3 Bedroom,,,,,,,,,,,,,,,,,,,,,,,,
